'show_id','type','title','director','cast','country','date_added','release_year','rating','duration','listed_in','description'
('s5957','TV Show','Taco Chronicles',,,'United States',44089,2020,'TV-MA','2 Seasons',"'Docuseries, International TV Shows, Reality TV'","'Many of the most popular taco styles have long, rich, little-known histories. Explore some of them in this eye-opening, mouth-watering food adventure.')"
('s5959','TV Show','Taj Mahal 1989',,"'Neeraj Kabi, Geetanjali Kulkarni, Danish Husain, Sheeba Chaddha, Paras Priyadarshan, Anshul Chauhan, Anud Singh Dhaka, Shirin Sewani, Mihir Ahuja, Vasundhara Rajput'",'India',43875,2020,'TV-MA','1 Season',"'International TV Shows, Romantic TV Shows, TV Comedies'","'In and around Lucknow University in 1989, couples of varying ages explore the politics of love through marriage, budding romances and friendships.')"
('s5988','Movie','Tarung Sarung','Archie Hekagery',"'Panji Zoni, Yayan Ruhian, Maizura, Cemal Farukh, Imelda Therinne, Surya Saputra, Jarot Superdj, Doyok Superdj, Hajra Romessa, Annette Edoarda'",'Indonesia',44196,2020,'TV-PG','116 min',"'Action & Adventure, Dramas, Faith & Spirituality'","'Wealthy and spoiled, a young man finds something to fight for when he falls in love with an environmental activist protesting his family's business.')"
('s5998','Movie','Taylor Tomlinson: Quarter-Life Crisis','Marcus Raboy','Taylor Tomlinson','United States',43893,2020,'TV-MA','61 min','Stand-Up Comedy',"'She's halfway through her 20s — and she's over it. Too old to party, too young to settle down, comedian Taylor Tomlinson takes aim at her life choices.')"
('s6004','TV Show','Team Kaylie',,"'Bryana Salaz, Alison Fernandez, Symera Jackson, Elie Samouhi, Kai Calhoun, Eliza Pryor, Rosa Blasi, Nicole Sullivan, David Gridley'",'United States',43864,2020,'TV-PG','3 Seasons',"'Kids' TV, TV Comedies'","'After a brush with the law, teen celebrity Kaylie Konrad swaps social stardom for court-ordered chaos as a middle school wilderness club leader.')"
('s6012','TV Show','Teenage Bounty Hunters',,"'Anjelica Bette Fellini, Maddie Phillips, Kadeem Hardison, Virginia Williams, Mackenzie Astin, Shirley Rumierk, Myles Evans, Devon Hales, Spencer House, Eric Graise, Charity Cervantes, Wynn Everett, Method Man'",'United States',44057,2020,'TV-MA','1 Season',"'Crime TV Shows, TV Comedies, TV Dramas'",'Twin sisters Sterling and Blair balance teen life at an elite Southern high school with an unlikely new career as butt-kicking bounty hunters.')
('s6048','TV Show','The 100',,"'Eliza Taylor, Paige Turco, Bob Morley, Marie Avgeropoulos, Christopher Larkin, Henry Ian Cusick, Isaiah Washington, Lindsey Morgan, Devon Bostick, Richard Harmon, Ricky Whittle, Jarod Joseph, Chelsey Reist, Sachin Sahel, Adina Porter'","'United States, Canada'",44112,2020,'TV-14','7 Seasons',"'TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy'","'A century after Earth was devastated by a nuclear apocalypse, 100 space station residents are sent to the planet to determine whether it's habitable.')"
('s6053','Movie','The 2nd','Brian Skiba',"'Ryan Phillippe, Casper Van Dien, Jack Griffo, Lexi Simonsen, Richard Burgi, William Katt, Samaire Armstrong, William McNamara, Jacob Grodnik'",'United States',44165,2020,'TV-MA','93 min','Action & Adventure',"'A Secret Service agent is drawn into a terrorist plot when his son's classmate, the daughter of a Supreme Court Justice, is targeted for kidnapping.')"
('s6077','TV Show','The American Barbecue Showdown',,"'Lyric Lewis, Rutledge Wood'",'United States',44092,2020,'TV-G','1 Season','Reality TV','Eight of the country's best backyard smokers and pitmasters vie for the title of American Barbecue Champion in a fierce but friendly faceoff.')
('s6091','Movie','The App That Stole Christmas','Monica Floyd',"'Jackie Long, Diane Marie Howard, Jaylin Hall, Miguel A. Núñez Jr., Ray J, JayQ The Legend, J. Anthony Brown, Kenny Rhodes, Amber Cosich'",'United States',44155,2020,'TV-PG','64 min',"'Children & Family Movies, Comedies'","'A tech entrepreneur's Christmas shopping app is a smashing success, but he starts to realize his invention might be ruining the holiday spirit.')"
('s6102','TV Show','The Baby-Sitters Club',,"'Sophie Grace, Momona Tamada, Shay Rudolph, Malia Baker, Xochitl Gomez, Alicia Silverstone, Mark Feuerstein, Marc Evan Jackson, Aya Furukawa, Jessica Elaina Eason'",'United States',44015,2020,'TV-G','1 Season',"'Kids' TV, TV Dramas'",'Ann M. Martin's beloved books get a modern update in this series that follows a group of girlfriends and their homegrown babysitting business.')
('s6104','Movie','The Babysitter: Killer Queen','McG',"'Judah Lewis, Jenna Ortega, Emily Alyn Lind, Andrew Bachelor, Robbie Amell, Bella Thorne, Hana Mae Lee, Ken Marino, Leslie Bibb, Chris Wylde, Carl McDowell'",'United States',44084,2020,'TV-MA','102 min',"'Comedies, Horror Movies'","'Two years after Cole survived a satanic blood cult, he's living another nightmare: high school. And the demons from his past? Still making his life hell.')"
('s6115','TV Show','The Barrier',,"'Unax Ugalde, Olivia Molina, Eleonora Wexler, Abel Folk, Ángela Molina, Manu Fullola, Daniel Ibáñez, Laura Quirós, Nicolás Illoro, Belén Écija, Juan Blanco, Yaima Ramos'",'Spain',44085,2020,'TV-MA','1 Season',"'International TV Shows, Spanish-Language TV Shows, TV Dramas'",'One family’s fight for survival in a future dystopian Madrid illustrates the disparity between two worlds separated by a fence — and so much more.')
('s6120','Movie','The Beast','Ludovico Di Martino',"'Fabrizio Gifuni, Lino Musella, Monica Piseddu, Andrea Pennacchi, Emanuele Linfatti, Nicolò Galasso, Giacomo Colavito, Giada Gagliardi, Gianmarco Vettori, Silvia Gallerano, Massimiliano Setti'",'Italy',44162,2020,'TV-MA','100 min',"'Action & Adventure, International Movies'","'To rescue his daughter, an unstable Special Forces veteran unleashes his inner beast as he pursues her kidnappers — and soon becomes a suspect himself.')"
('s6124','Movie','The Beginning of Life 2: Outside','Renata Terra',,'Brazil',44148,2020,'TV-PG','92 min',"'Documentaries, International Movies'","'As urbanization expands throughout society, this documentary discusses the value of finding ways for children to forge real connections with nature.')"
('s6130','TV Show','The Big Flower Fight',,"'Natasia Demetriou, Vic Reeves, Kristen Griffith-Vanderyacht'",'United Kingdom',43969,2020,'TV-PG','1 Season',"'British TV Shows, International TV Shows, Reality TV'","'Ten pairs of florists, sculptors and garden designers face off in a friendly floral fight to see who can build the biggest, boldest garden sculptures.')"
('s6131','TV Show','The Big Show Show',,"'Paul Wight, Allison Munn, Reylynn Caster, Lily Brooks O'Briant, Juliet Donenfeld'",'United States',44174,2020,'TV-G','2 Seasons',"'Kids' TV, TV Comedies'",'Former WWE wrestler the Big Show is out of the ring and ready for an even tougher challenge: raising three daughters with his wife in Florida.')
('s6133','Movie','The Binding','Domenico de Feudis',"'Riccardo Scamarcio, Mía Maestro'",'Italy',44106,2020,'TV-MA','93 min',"'Horror Movies, International Movies, Thrillers'","'While visiting her fiancé's mother in southern Italy, a woman must fight the mysterious and malevolent curse intent on claiming her daughter.')"
('s6157','Movie','The Book of Sun','Faris Godus',"'Baraa Alem, Ismail Alhassan, Ahmed Saddam, Sohayb Godus, Nawaf Alshubaili, Eyad Ayman Kaifi'",'Saudi Arabia',44105,2020,'TV-14','120 min',"'Comedies, Independent Movies, International Movies'","'A high school senior sets out to make a no-budget horror film with his friend, one-time rival and teacher, but the project soon jeopardizes their future.')"
('s6159','TV Show','The Boss Baby: Back in Business',,"'JP Karliak, Pierce Gagnon, Kevin Michael Richardson, Alex Cazares, Flula Borg, Jake Green, Eric Bell Jr., David Lodge, Hope Levy, David Collins, Tony Hale, Nicole Sullivan'",'United States',44152,2020,'TV-Y7','4 Seasons',"'Kids' TV, TV Comedies'",'The Boss Baby brings his big brother Tim to the office to teach him the art of business in this animated series sprung from the hit film.')
('s6160','Movie','The Boss Baby: Get That Baby!',"'Dan Forgione, Pete Jacobs, Matt Whitlock'","'JP Karliak, Pierce Gagnon, Alex Cazares, Kevin Michael Richardson, Flula Borg, Rhys Darby, Wendie Malick, Jake Green'",'United States',44075,2020,'TV-Y7','115 min',"'Children & Family Movies, Comedies'",'Think you've got what it takes to be the boss? This interactive special puts your skills to the test and matches you up with one of 16 jobs at Baby Corp.')
('s6169','Movie','The Boys in the Band','Joe Mantello',"'Jim Parsons, Zachary Quinto, Matt Bomer, Andrew Rannells, Charlie Carver, Robin de Jesús, Brian Hutchison, Michael Benjamin Washington, Tuc Watkins'",'United States',44104,2020,'R','122 min',"'Dramas, LGBTQ Movies'","'At a birthday party in 1968 New York, a surprise guest and a drunken game leave seven gay friends reckoning with unspoken feelings and buried truths.')"
('s6170','Movie','The Boys in the Band: Something Personal',,"'Jim Parsons, Zachary Quinto, Matt Bomer, Andrew Rannells, Charlie Carver, Robin de Jesús, Brian Hutchison, Michael Benjamin Washington, Tuc Watkins, Joe Mantello, Ned Martel, Mart Crowley'",'United States',44104,2020,'TV-MA','28 min',"'Documentaries, LGBTQ Movies'","'Decades after his play first put gay life center stage, Mart Crowley joins the cast and crew of the 2020 film to reflect on the story's enduring legacy.')"
('s6182','Movie','The Bridge Curse','Lester Hsi',"'JC Lin, Vera Yen, Summer Meng, Ning Chang, Ruby Zhan, Hsieh Yi-hung, Cheng Ko'",'Taiwan',44070,2020,'TV-MA','88 min',"'Horror Movies, International Movies, Thrillers'",'A group of university students decides to test an urban legend about the ghost of a female student that haunts a campus bridge.')
('s6189','TV Show','The Business of Drugs',,'Amaryllis Fox','United States',44026,2020,'TV-MA','1 Season','Docuseries',"'To understand the origins and true impact of the business of drugs, a former CIA analyst investigates the economics of six illicit substances.')"
('s6194','TV Show','The Cabin with Bert Kreischer',,"'Bert Kreischer, Anthony Anderson, Caitlyn Jenner, Tom Segura, Joey Diaz, Nikki Glaser, Fortune Feimster, Bobby Lee, Donnell Rawlings, Kaley Cuoco, Joel McHale, Ms. Pat, Deon Cole, Big Jay Oakerson'",'United States',44117,2020,'TV-MA','1 Season',"'Reality TV, TV Comedies'","'Fast-living comic Bert Kreischer heads to a cabin for some self-care and invites his funny friends to join his quest to cleanse his mind, body and soul.')"
('s6196','Movie','The Call','Lee Chung-hyun',"'Park Shin-hye, Jun Jong-seo, Kim Sung-ryoung, EL, Park Ho-san, Oh Jung-se, Lee Dong-hwi, Um Chae-young'",'South Korea',44162,2020,'TV-MA','112 min',"'International Movies, Thrillers'","'Connected by phone in the same home but 20 years apart, a serial killer puts another woman’s past — and life — on the line to change her own fate.')"
('s6212','TV Show','The Chef Show',,"'Jon Favreau, Roy Choi'",'United States',44098,2020,'TV-MA','4 Seasons','Docuseries',"'Writer, director and food enthusiast Jon Favreau and chef Roy Choi explore food in and out of the kitchen with accomplished chefs and celebrity friends.')"
('s6220','Movie','The Christmas Chronicles: Part Two','Chris Columbus',"'Kurt Russell, Goldie Hawn, Darby Camp, Jahzir Bruno, Julian Dennison, Judah Lewis, Kimberly Williams-Paisley, Tyrese Gibson'",'Canada',44160,2020,'PG','115 min',"'Children & Family Movies, Comedies'","'Unhappy over her mom’s new relationship, a now-teenage Kate runs away and lands at the North Pole, where a naughty elf is plotting to cancel Christmas.')"
('s6223','TV Show','The Circle',,'Michelle Buteau',"'United States, United Kingdom'",43831,2020,'TV-MA','1 Season','Reality TV',"'Status and strategy collide in this social experiment and competition show where online players flirt, befriend and catfish their way toward $100,000.')"
('s6224','TV Show','The Circle Brazil',,'Giovanna Ewbank',"'Brazil, United Kingdom'",43901,2020,'TV-MA','1 Season',"'International TV Shows, Reality TV'","'Be yourself or someone else? In this fun reality competition, online players try their best to flirt, bond and catfish their way to a R$300,000 prize.')"
('s6225','TV Show','The Circle France',,,,43930,2020,'TV-MA','1 Season',"'International TV Shows, Reality TV'","'Status and strategy collide in this social media competition where online players flirt, befriend and catfish their way toward 100,000 euros.')"
('s6227','Movie','The Claudia Kishi Club','Sue Ding',,'United States',44022,2020,'TV-14','17 min','Documentaries',"'Asian American creatives pay passionate tribute to the iconic, stereotype-busting ""Baby-Sitters Club"" character in this heartfelt documentary short.')"
('s6249','TV Show','The Creative Indians',,,'India',44067,2020,'TV-MA','2 Seasons',"'Docuseries, International TV Shows'","'From chefs and comedians to filmmakers and fashion designers, India’s most notable imaginative minds share their artistic journeys.')"
('s6252','Movie','The Crimes That Bind','Sebastián Schindel',"'Cecilia Roth, Miguel Ángel Solá, Benjamín Amadeo, Sofía Gala Castiglione, Yanina Ávila, Marcelo Subiotto, Paola Barrientos, Diego Cremonesi, Claudio Martínez Bel'",'Argentina',44063,2020,'TV-14','100 min',"'Dramas, International Movies'","'When her son is accused of raping and trying to murder his ex-wife, Alicia embarks on a journey that will change her life forever.')"
